"source_desc" "sector_desc" "group_desc" "commodity_desc" "class_desc" "prodn_practice_desc" "util_practice_desc" "statisticcat_desc" "unit_desc" "short_desc" "domain_desc" "domaincat_desc" "agg_level_desc" "state_ansi" "state_fips_code" "state_alpha" "state_name" "asd_code" "asd_desc" "county_ansi" "county_code" "county_name" "region_desc" "zip_5" "watershed_code" "watershed_desc" "congr_district_code" "country_code" "country_name" "location_desc" "year" "freq_desc" "begin_code" "end_code" "reference_period_desc" "week_ending" "load_time" "Value" "CV (%)"
"CENSUS" "CROPS" "FIELD CROPS" "RYE" "ALL CLASSES" "ALL PRODUCTION PRACTICES" "ALL UTILIZATION PRACTICES" "AREA HARVESTED" "ACRES" "RYE - ACRES HARVESTED" "TOTAL" "NOT SPECIFIED" "STATE" "01" "01" "AL" "ALABAMA" "" "" "" "" "" "" "" "00000000" "" "" "9000" "UNITED STATES" "ALABAMA" "2012" "ANNUAL" "00" "00" "YEAR" "" "2012-12-31 00:00:00" 2789 "8.1"
"CENSUS" "CROPS" "FIELD CROPS" "RYE" "ALL CLASSES" "ALL PRODUCTION PRACTICES" "ALL UTILIZATION PRACTICES" "AREA HARVESTED" "ACRES" "RYE - ACRES HARVESTED" "TOTAL" "NOT SPECIFIED" "STATE" "05" "05" "AR" "ARKANSAS" "" "" "" "" "" "" "" "00000000" "" "" "9000" "UNITED STATES" "ARKANSAS" "2012" "ANNUAL" "00" "00" "YEAR" "" "2012-12-31 00:00:00" 0 "(D)"
"CENSUS" "CROPS" "FIELD CROPS" "RYE" "ALL CLASSES" "ALL PRODUCTION PRACTICES" "ALL UTILIZATION PRACTICES" "AREA HARVESTED" "ACRES" "RYE - ACRES HARVESTED" "TOTAL" "NOT SPECIFIED" "STATE" "06" "06" "CA" "CALIFORNIA" "" "" "" "" "" "" "" "00000000" "" "" "9000" "UNITED STATES" "CALIFORNIA" "2012" "ANNUAL" "00" "00" "YEAR" "" "2012-12-31 00:00:00" 1794 "9.7"
"CENSUS" "CROPS" "FIELD CROPS" "RYE" "ALL CLASSES" "ALL PRODUCTION PRACTICES" "ALL UTILIZATION PRACTICES" "AREA HARVESTED" "ACRES" "RYE - ACRES HARVESTED" "TOTAL" "NOT SPECIFIED" "STATE" "08" "08" "CO" "COLORADO" "" "" "" "" "" "" "" "00000000" "" "" "9000" "UNITED STATES" "COLORADO" "2012" "ANNUAL" "00" "00" "YEAR" "" "2012-12-31 00:00:00" 1094 "18.9"
"CENSUS" "CROPS" "FIELD CROPS" "RYE" "ALL CLASSES" "ALL PRODUCTION PRACTICES" "ALL UTILIZATION PRACTICES" "AREA HARVESTED" "ACRES" "RYE - ACRES HARVESTED" "TOTAL" "NOT SPECIFIED" "STATE" "09" "09" "CT" "CONNECTICUT" "" "" "" "" "" "" "" "00000000" "" "" "9000" "UNITED STATES" "CONNECTICUT" "2012" "ANNUAL" "00" "00" "YEAR" "" "2012-12-31 00:00:00" 127 "4.4"
"CENSUS" "CROPS" "FIELD CROPS" "RYE" "ALL CLASSES" "ALL PRODUCTION PRACTICES" "ALL UTILIZATION PRACTICES" "AREA HARVESTED" "ACRES" "RYE - ACRES HARVESTED" "TOTAL" "NOT SPECIFIED" "STATE" "10" "10" "DE" "DELAWARE" "" "" "" "" "" "" "" "00000000" "" "" "9000" "UNITED STATES" "DELAWARE" "2012" "ANNUAL" "00" "00" "YEAR" "" "2012-12-31 00:00:00" 391 "23.8"
"CENSUS" "CROPS" "FIELD CROPS" "RYE" "ALL CLASSES" "ALL PRODUCTION PRACTICES" "ALL UTILIZATION PRACTICES" "AREA HARVESTED" "ACRES" "RYE - ACRES HARVESTED" "TOTAL" "NOT SPECIFIED" "STATE" "12" "12" "FL" "FLORIDA" "" "" "" "" "" "" "" "00000000" "" "" "9000" "UNITED STATES" "FLORIDA" "2012" "ANNUAL" "00" "00" "YEAR" "" "2012-12-31 00:00:00" 2942 "21.4"
"CENSUS" "CROPS" "FIELD CROPS" "RYE" "ALL CLASSES" "ALL PRODUCTION PRACTICES" "ALL UTILIZATION PRACTICES" "AREA HARVESTED" "ACRES" "RYE - ACRES HARVESTED" "TOTAL" "NOT SPECIFIED" "STATE" "13" "13" "GA" "GEORGIA" "" "" "" "" "" "" "" "00000000" "" "" "9000" "UNITED STATES" "GEORGIA" "2012" "ANNUAL" "00" "00" "YEAR" "" "2012-12-31 00:00:00" 28596 "1.7"
"CENSUS" "CROPS" "FIELD CROPS" "RYE" "ALL CLASSES" "ALL PRODUCTION PRACTICES" "ALL UTILIZATION PRACTICES" "AREA HARVESTED" "ACRES" "RYE - ACRES HARVESTED" "TOTAL" "NOT SPECIFIED" "STATE" "17" "17" "IL" "ILLINOIS" "" "" "" "" "" "" "" "00000000" "" "" "9000" "UNITED STATES" "ILLINOIS" "2012" "ANNUAL" "00" "00" "YEAR" "" "2012-12-31 00:00:00" 2637 "8.4"
"CENSUS" "CROPS" "FIELD CROPS" "RYE" "ALL CLASSES" "ALL PRODUCTION PRACTICES" "ALL UTILIZATION PRACTICES" "AREA HARVESTED" "ACRES" "RYE - ACRES HARVESTED" "TOTAL" "NOT SPECIFIED" "STATE" "18" "18" "IN" "INDIANA" "" "" "" "" "" "" "" "00000000" "" "" "9000" "UNITED STATES" "INDIANA" "2012" "ANNUAL" "00" "00" "YEAR" "" "2012-12-31 00:00:00" 798 "3.6"
"CENSUS" "CROPS" "FIELD CROPS" "RYE" "ALL CLASSES" "ALL PRODUCTION PRACTICES" "ALL UTILIZATION PRACTICES" "AREA HARVESTED" "ACRES" "RYE - ACRES HARVESTED" "TOTAL" "NOT SPECIFIED" "STATE" "19" "19" "IA" "IOWA" "" "" "" "" "" "" "" "00000000" "" "" "9000" "UNITED STATES" "IOWA" "2012" "ANNUAL" "00" "00" "YEAR" "" "2012-12-31 00:00:00" 1586 "5.9"
"CENSUS" "CROPS" "FIELD CROPS" "RYE" "ALL CLASSES" "ALL PRODUCTION PRACTICES" "ALL UTILIZATION PRACTICES" "AREA HARVESTED" "ACRES" "RYE - ACRES HARVESTED" "TOTAL" "NOT SPECIFIED" "STATE" "20" "20" "KS" "KANSAS" "" "" "" "" "" "" "" "00000000" "" "" "9000" "UNITED STATES" "KANSAS" "2012" "ANNUAL" "00" "00" "YEAR" "" "2012-12-31 00:00:00" 15212 "14.0"
"CENSUS" "CROPS" "FIELD CROPS" "RYE" "ALL CLASSES" "ALL PRODUCTION PRACTICES" "ALL UTILIZATION PRACTICES" "AREA HARVESTED" "ACRES" "RYE - ACRES HARVESTED" "TOTAL" "NOT SPECIFIED" "STATE" "21" "21" "KY" "KENTUCKY" "" "" "" "" "" "" "" "00000000" "" "" "9000" "UNITED STATES" "KENTUCKY" "2012" "ANNUAL" "00" "00" "YEAR" "" "2012-12-31 00:00:00" 1173 "10.5"
